subject,object,predicat
compound/compound_718,is_affecting,gene_16153
compound/compound_718,is_affecting,gene_10239
compound/compound_718,is_affecting,gene_10240
compound/compound_718,is_affecting,gene_10241
compound/compound_718,is_affecting,gene_431
compound/compound_718,is_affecting,gene_13523
compound/compound_718,is_affecting,gene_8014
compound/compound_718,is_affecting,gene_1662
compound/compound_718,is_affecting,gene_7579
compound/compound_1177,increase_efficacy,compound_11284
compound/compound_1177,increase_efficacy,compound_11383
compound/compound_1177,increase_efficacy,compound_13258
compound/compound_1177,is_affecting,gene_158
compound/compound_1177,is_affecting,gene_159
compound/compound_1177,is_affecting,gene_496
compound/compound_1177,is_affecting,gene_494
compound/compound_1177,is_substance_that_treats,disease_145
compound/compound_1177,is_substance_that_treats,disease_1541
compound/compound_1177,is_substance_that_treats,disease_828
compound/compound_1177,decrease_effect,effect_5
compound/compound_1177,,
compound/compound_972,has_side_effect,sideeffect_1475
compound/compound_972,has_side_effect,sideeffect_1481
compound/compound_972,has_side_effect,sideeffect_1490
compound/compound_972,has_side_effect,sideeffect_1496
compound/compound_972,has_side_effect,sideeffect_151
compound/compound_972,has_side_effect,sideeffect_154
compound/compound_972,has_side_effect,sideeffect_1586
compound/compound_972,has_side_effect,sideeffect_1593
compound/compound_972,has_side_effect,sideeffect_1622
compound/compound_972,has_side_effect,sideeffect_1684
compound/compound_972,has_side_effect,sideeffect_1810
compound/compound_972,has_side_effect,sideeffect_1861
compound/compound_972,has_side_effect,sideeffect_202
compound/compound_972,has_side_effect,sideeffect_2033
compound/compound_972,has_side_effect,sideeffect_2039
compound/compound_972,has_side_effect,sideeffect_2067
compound/compound_972,has_side_effect,sideeffect_2075
compound/compound_972,has_side_effect,sideeffect_2083
compound/compound_972,has_side_effect,sideeffect_223
compound/compound_972,has_side_effect,sideeffect_2452
compound/compound_972,has_side_effect,sideeffect_2690
compound/compound_972,has_side_effect,sideeffect_2692
compound/compound_972,has_side_effect,sideeffect_2699
compound/compound_972,has_side_effect,sideeffect_2700
compound/compound_972,has_side_effect,sideeffect_2727
compound/compound_972,has_side_effect,sideeffect_276
compound/compound_972,has_side_effect,sideeffect_2918
compound/compound_972,has_side_effect,sideeffect_303
compound/compound_972,has_side_effect,sideeffect_3112
compound/compound_972,has_side_effect,sideeffect_325
compound/compound_972,has_side_effect,sideeffect_335
compound/compound_972,has_side_effect,sideeffect_346
compound/compound_972,has_side_effect,sideeffect_412
compound/compound_972,has_side_effect,sideeffect_419
compound/compound_972,has_side_effect,sideeffect_490
compound/compound_972,has_side_effect,sideeffect_576
compound/compound_972,has_side_effect,sideeffect_577
compound/compound_972,has_side_effect,sideeffect_579
compound/compound_972,has_side_effect,sideeffect_609
compound/compound_972,has_side_effect,sideeffect_630
compound/compound_972,has_side_effect,sideeffect_646
compound/compound_972,has_side_effect,sideeffect_647
compound/compound_972,has_side_effect,sideeffect_648
compound/compound_972,has_side_effect,sideeffect_701
compound/compound_972,has_side_effect,sideeffect_73
compound/compound_972,has_side_effect,sideeffect_745
compound/compound_972,has_side_effect,sideeffect_753
compound/compound_972,has_side_effect,sideeffect_772
compound/compound_972,has_side_effect,sideeffect_778
compound/compound_972,has_side_effect,sideeffect_787
compound/compound_972,has_side_effect,sideeffect_803
compound/compound_972,has_side_effect,sideeffect_807
compound/compound_972,has_side_effect,sideeffect_825
compound/compound_972,has_side_effect,sideeffect_843
compound/compound_972,has_side_effect,sideeffect_858
compound/compound_972,has_side_effect,sideeffect_913
compound/compound_972,has_side_effect,sideeffect_923
compound/compound_972,has_side_effect,sideeffect_931
compound/compound_972,has_side_effect,sideeffect_932
compound/compound_972,has_side_effect,sideeffect_980
compound/compound_972,has_side_effect,sideeffect_1343
compound/compound_972,has_side_effect,sideeffect_146
compound/compound_972,has_side_effect,sideeffect_150
compound/compound_972,has_side_effect,sideeffect_1635
compound/compound_972,has_side_effect,sideeffect_1666
compound/compound_972,has_side_effect,sideeffect_1935
compound/compound_972,has_side_effect,sideeffect_2263
compound/compound_972,has_side_effect,sideeffect_2426
compound/compound_972,has_side_effect,sideeffect_2489
compound/compound_972,has_side_effect,sideeffect_2678
compound/compound_972,has_side_effect,sideeffect_2767
compound/compound_972,has_side_effect,sideeffect_3015
compound/compound_972,has_side_effect,sideeffect_3016
compound/compound_972,has_side_effect,sideeffect_3055
compound/compound_972,has_side_effect,sideeffect_4355
compound/compound_972,has_side_effect,sideeffect_597
compound/compound_972,has_side_effect,sideeffect_774
compound/compound_972,has_side_effect,sideeffect_793
compound/compound_972,has_side_effect,sideeffect_2127
compound/compound_972,has_side_effect,sideeffect_2130
compound/compound_972,has_side_effect,sideeffect_2131
compound/compound_972,has_side_effect,sideeffect_2160
compound/compound_972,has_side_effect,sideeffect_2299
compound/compound_972,has_side_effect,sideeffect_252
compound/compound_972,has_side_effect,sideeffect_2846
compound/compound_972,has_side_effect,sideeffect_3045
compound/compound_972,has_side_effect,sideeffect_3069
compound/compound_972,has_side_effect,sideeffect_3396
compound/compound_972,has_side_effect,sideeffect_3711
compound/compound_972,has_side_effect,sideeffect_92
compound/compound_972,has_side_effect,sideeffect_1054
compound/compound_972,has_side_effect,sideeffect_143
compound/compound_972,has_side_effect,sideeffect_2266
compound/compound_972,has_side_effect,sideeffect_2517
compound/compound_972,has_side_effect,sideeffect_3906
compound/compound_972,has_side_effect,sideeffect_4521
compound/compound_972,has_side_effect,sideeffect_4671
compound/compound_972,has_side_effect,sideeffect_475
compound/compound_972,has_side_effect,sideeffect_1204
compound/compound_972,has_side_effect,sideeffect_2110
compound/compound_718,has_indication,indication_1194
compound/compound_718,has_indication,indication_1354
compound/compound_718,has_indication,indication_160
compound/compound_718,has_indication,indication_392
compound/compound_718,has_indication,indication_810
compound/compound_718,has_indication,indication_895
compound/compound_718,has_indication,indication_912
compound/compound_718,has_indication,indication_1342
compound/compound_718,has_indication,indication_1595
compound/compound_718,has_indication,indication_197
compound/compound_718,has_indication,indication_802
compound/compound_718,has_indication,indication_1426
compound/compound_718,has_indication,indication_896
compound/compound_718,has_indication,indication_530
compound/compound_718,has_indication,indication_1336
compound/compound_718,has_indication,indication_1643
compound/compound_718,has_indication,indication_2262
compound/compound_718,has_indication,indication_2263
compound/compound_718,has_indication,indication_2264
compound/compound_718,has_indication,indication_2265
compound/compound_718,has_indication,indication_2266
compound/compound_718,has_indication,indication_2267
compound/compound_718,has_indication,indication_2268
compound/compound_718,has_indication,indication_2269
compound/compound_718,has_indication,indication_2270
compound/compound_718,has_indication,indication_2271
compound/compound_718,has_indication,indication_2272
compound/compound_718,has_indication,indication_893
compound/compound_718,has_indication,indication_894
compound/compound_718,has_indication,indication_898
compound/compound_718,has_side_effect,sideeffect_10
compound/compound_718,has_side_effect,sideeffect_100
compound/compound_718,has_side_effect,sideeffect_1008
compound/compound_718,has_side_effect,sideeffect_101
compound/compound_718,has_side_effect,sideeffect_1042
compound/compound_718,has_side_effect,sideeffect_105
compound/compound_718,has_side_effect,sideeffect_106
compound/compound_718,has_side_effect,sideeffect_1073
compound/compound_718,has_side_effect,sideeffect_108
compound/compound_718,has_side_effect,sideeffect_109
compound/compound_718,has_side_effect,sideeffect_11
compound/compound_718,has_side_effect,sideeffect_1108
compound/compound_718,has_side_effect,sideeffect_1109
compound/compound_718,has_side_effect,sideeffect_1114
compound/compound_718,has_side_effect,sideeffect_113
compound/compound_718,has_side_effect,sideeffect_1133
compound/compound_718,has_side_effect,sideeffect_114
compound/compound_718,has_side_effect,sideeffect_115
compound/compound_718,has_side_effect,sideeffect_1172
compound/compound_718,has_side_effect,sideeffect_1173
compound/compound_718,has_side_effect,sideeffect_12
compound/compound_718,has_side_effect,sideeffect_120
compound/compound_718,has_side_effect,sideeffect_121
compound/compound_718,has_side_effect,sideeffect_122
compound/compound_718,has_side_effect,sideeffect_1228
compound/compound_718,has_side_effect,sideeffect_1232
compound/compound_718,has_side_effect,sideeffect_1235
compound/compound_718,has_side_effect,sideeffect_1243
compound/compound_718,has_side_effect,sideeffect_126
compound/compound_718,has_side_effect,sideeffect_1268
compound/compound_718,has_side_effect,sideeffect_129
compound/compound_718,has_side_effect,sideeffect_1293
compound/compound_718,has_side_effect,sideeffect_13
compound/compound_718,has_side_effect,sideeffect_131
compound/compound_718,has_side_effect,sideeffect_1330
compound/compound_718,has_side_effect,sideeffect_1331
compound/compound_718,has_side_effect,sideeffect_1332
compound/compound_718,has_side_effect,sideeffect_1334
compound/compound_718,has_side_effect,sideeffect_1339
compound/compound_718,has_side_effect,sideeffect_134
compound/compound_718,has_side_effect,sideeffect_1340
compound/compound_718,has_side_effect,sideeffect_136
compound/compound_718,has_side_effect,sideeffect_1362
compound/compound_718,has_side_effect,sideeffect_14
compound/compound_718,has_side_effect,sideeffect_1414
compound/compound_718,has_side_effect,sideeffect_1426
compound/compound_718,has_side_effect,sideeffect_1432
compound/compound_718,has_side_effect,sideeffect_1438
compound/compound_718,has_side_effect,sideeffect_1466
compound/compound_718,has_side_effect,sideeffect_147
compound/compound_718,has_side_effect,sideeffect_1473
compound/compound_718,has_side_effect,sideeffect_148
compound/compound_718,has_side_effect,sideeffect_149
compound/compound_718,has_side_effect,sideeffect_15
compound/compound_718,has_side_effect,sideeffect_1517
compound/compound_718,has_side_effect,sideeffect_1523
compound/compound_718,has_side_effect,sideeffect_1561
compound/compound_718,has_side_effect,sideeffect_158
compound/compound_718,has_side_effect,sideeffect_16
compound/compound_718,has_side_effect,sideeffect_160
compound/compound_718,has_side_effect,sideeffect_161
compound/compound_718,has_side_effect,sideeffect_162
compound/compound_718,has_side_effect,sideeffect_163
compound/compound_718,has_side_effect,sideeffect_164
compound/compound_718,has_side_effect,sideeffect_165
compound/compound_718,has_side_effect,sideeffect_1656
compound/compound_718,has_side_effect,sideeffect_1659
compound/compound_718,has_side_effect,sideeffect_166
compound/compound_718,has_side_effect,sideeffect_167
compound/compound_718,has_side_effect,sideeffect_168
compound/compound_826,decrease_efficacy,compound_8031
compound/compound_826,decrease_efficacy,compound_8035
compound/compound_826,decrease_efficacy,compound_5179
compound/compound_826,decrease_efficacy,compound_7799
compound/compound_826,decrease_efficacy,compound_9184
compound/compound_826,decrease_efficacy,compound_9298
compound/compound_826,decrease_efficacy,compound_7858
compound/compound_826,decrease_efficacy,compound_8016
compound/compound_826,decrease_efficacy,compound_12387
compound/compound_826,decrease_efficacy,compound_9770
compound/compound_826,decrease_efficacy,compound_9467
compound/compound_826,decrease_efficacy,compound_10182
compound/compound_826,decrease_efficacy,compound_10443
compound/compound_826,decrease_efficacy,compound_10875
compound/compound_826,decrease_efficacy,compound_11225
compound/compound_826,decrease_efficacy,compound_11711
compound/compound_826,decrease_efficacy,compound_12249
compound/compound_826,decrease_efficacy,compound_12276
compound/compound_826,decrease_efficacy,compound_12277
compound/compound_826,decrease_efficacy,compound_12278
compound/compound_826,decrease_efficacy,compound_12337
compound/compound_826,decrease_efficacy,compound_12349
compound/compound_826,decrease_efficacy,compound_12350
compound/compound_826,decrease_efficacy,compound_12352
compound/compound_826,decrease_efficacy,compound_12355
compound/compound_826,decrease_efficacy,compound_12358
compound/compound_826,decrease_efficacy,compound_12375
compound/compound_826,decrease_efficacy,compound_13081
compound/compound_826,decrease_efficacy,compound_13212
compound/compound_826,decrease_efficacy,compound_13351
compound/compound_826,decrease_efficacy,compound_7916
compound/compound_826,decrease_efficacy,compound_8103
compound/compound_826,decrease_efficacy,compound_8302
compound/compound_826,decrease_efficacy,compound_9439
compound/compound_826,decrease_efficacy,compound_9833
compound/compound_826,decrease_efficacy,compound_9996
compound/compound_826,decrease_efficacy,compound_404
compound/compound_826,has_activity,activity_13
compound/compound_826,has_activity,activity_19
compound/compound_826,has_activity,activity_20
compound/compound_826,has_activity,activity_7
compound/compound_826,has_activity,activity_26
compound/compound_826,has_code,n06da52
compound/compound_826,has_effect,effect_15
compound/compound_826,has_effect,effect_37
compound/compound_826,has_effect,effect_39
compound/compound_826,has_effect,effect_40
compound/compound_826,has_effect,effect_41
compound/compound_826,has_effect,effect_5
compound/compound_826,has_effect,effect_38
compound/compound_826,has_target,protein_273
compound/compound_826,has_target,protein_276
compound/compound_826,has_target,protein_809
compound/compound_826,has_target,protein_917
compound/compound_826,has_target,protein_1432
compound/compound_826,has_target,protein_1431
compound/compound_826,has_target,protein_515
compound/compound_826,has_target,protein_1433
compound/compound_826,increase_activity,activity_13
compound/compound_826,increase_activity,activity_19
compound/compound_826,increase_activity,activity_20
compound/compound_826,increase_activity,activity_7
compound/compound_826,increase_activity,activity_26
compound/compound_826,increase_effect,effect_15
compound/compound_826,increase_effect,effect_37
compound/compound_826,increase_effect,effect_39
compound/compound_826,increase_effect,effect_40
compound/compound_826,increase_effect,effect_41
compound/compound_826,increase_effect,effect_5
compound/compound_826,increase_effect,effect_38
compound/compound_826,increase_efficacy,compound_220
compound/compound_826,increase_efficacy,compound_4653
compound/compound_826,increase_efficacy,compound_639
compound/compound_826,is_affecting,gene_48
compound/compound_826,is_affecting,gene_163
compound/compound_826,is_affecting,gene_1615
compound/compound_826,is_affecting,gene_959
compound/compound_826,is_affecting,gene_3273
compound/compound_826,is_affecting,gene_4365
compound/compound_826,is_affecting,gene_3352
compound/compound_826,is_affecting,gene_16112
compound/compound_826,is_affecting,gene_4368
compound/compound_826,is_affecting,gene_4369
compound/compound_826,is_affecting,gene_16447
compound/compound_826,is_affecting,gene_4352
compound/compound_826,is_affecting,gene_4366
compound/compound_826,is_affecting,gene_13618
compound/compound_826,is_affecting,gene_19426
compound/compound_826,is_substance_that_treats,disease_145
compound/compound_826,is_substance_that_treats,disease_627
compound/compound_718,has_side_effect,sideeffect_615
compound/compound_718,has_side_effect,sideeffect_619
compound/compound_718,has_side_effect,sideeffect_620
compound/compound_718,has_side_effect,sideeffect_622
compound/compound_718,has_side_effect,sideeffect_624
compound/compound_718,has_side_effect,sideeffect_625
compound/compound_718,has_side_effect,sideeffect_628
compound/compound_718,has_side_effect,sideeffect_636
compound/compound_718,has_side_effect,sideeffect_637
compound/compound_718,has_side_effect,sideeffect_639
compound/compound_718,has_side_effect,sideeffect_64
compound/compound_718,has_side_effect,sideeffect_640
compound/compound_718,has_side_effect,sideeffect_641
compound/compound_718,has_side_effect,sideeffect_643
compound/compound_718,has_side_effect,sideeffect_644
compound/compound_718,has_side_effect,sideeffect_645
compound/compound_718,has_side_effect,sideeffect_65
compound/compound_718,has_side_effect,sideeffect_651
compound/compound_718,has_side_effect,sideeffect_653
compound/compound_718,has_side_effect,sideeffect_654
compound/compound_718,has_side_effect,sideeffect_655
compound/compound_718,has_side_effect,sideeffect_656
compound/compound_718,has_side_effect,sideeffect_657
compound/compound_718,has_side_effect,sideeffect_659
compound/compound_718,has_side_effect,sideeffect_660
compound/compound_718,has_side_effect,sideeffect_670
compound/compound_718,has_side_effect,sideeffect_672
compound/compound_718,has_side_effect,sideeffect_675
compound/compound_718,has_side_effect,sideeffect_688
compound/compound_718,has_side_effect,sideeffect_690
compound/compound_718,has_side_effect,sideeffect_691
compound/compound_718,has_side_effect,sideeffect_694
compound/compound_718,has_side_effect,sideeffect_696
compound/compound_718,has_side_effect,sideeffect_697
compound/compound_718,has_side_effect,sideeffect_699
compound/compound_718,has_side_effect,sideeffect_7
compound/compound_718,has_side_effect,sideeffect_70
compound/compound_718,has_side_effect,sideeffect_700
compound/compound_718,has_side_effect,sideeffect_702
compound/compound_718,has_side_effect,sideeffect_703
compound/compound_718,has_side_effect,sideeffect_704
compound/compound_718,has_side_effect,sideeffect_707
compound/compound_718,has_side_effect,sideeffect_71
compound/compound_718,has_side_effect,sideeffect_713
compound/compound_718,has_side_effect,sideeffect_718
compound/compound_718,has_side_effect,sideeffect_719
compound/compound_718,has_side_effect,sideeffect_723
compound/compound_718,has_side_effect,sideeffect_724
compound/compound_718,has_side_effect,sideeffect_725
compound/compound_718,has_side_effect,sideeffect_736
compound/compound_718,has_side_effect,sideeffect_737
compound/compound_718,has_side_effect,sideeffect_738
compound/compound_718,has_side_effect,sideeffect_739
compound/compound_718,has_side_effect,sideeffect_740
compound/compound_718,has_side_effect,sideeffect_742
compound/compound_718,has_side_effect,sideeffect_743
compound/compound_718,has_side_effect,sideeffect_75
compound/compound_718,has_side_effect,sideeffect_751
compound/compound_718,has_side_effect,sideeffect_758
compound/compound_718,has_side_effect,sideeffect_759
compound/compound_718,has_side_effect,sideeffect_761
compound/compound_718,has_side_effect,sideeffect_762
compound/compound_718,has_side_effect,sideeffect_77
compound/compound_718,has_side_effect,sideeffect_773
compound/compound_718,has_side_effect,sideeffect_785
compound/compound_718,has_side_effect,sideeffect_789
compound/compound_718,has_side_effect,sideeffect_79
compound/compound_718,has_side_effect,sideeffect_790
compound/compound_718,has_side_effect,sideeffect_794
compound/compound_718,has_side_effect,sideeffect_795
compound/compound_718,has_side_effect,sideeffect_8
compound/compound_718,has_side_effect,sideeffect_80
compound/compound_718,has_side_effect,sideeffect_802
compound/compound_718,has_side_effect,sideeffect_81
compound/compound_718,has_side_effect,sideeffect_810
compound/compound_718,has_side_effect,sideeffect_823
compound/compound_718,has_side_effect,sideeffect_824
compound/compound_718,has_side_effect,sideeffect_83
compound/compound_718,has_side_effect,sideeffect_84
compound/compound_718,has_side_effect,sideeffect_85
compound/compound_718,has_side_effect,sideeffect_852
compound/compound_718,has_side_effect,sideeffect_854
compound/compound_718,has_side_effect,sideeffect_866
compound/compound_718,has_side_effect,sideeffect_868
compound/compound_718,has_side_effect,sideeffect_87
compound/compound_718,has_side_effect,sideeffect_871
compound/compound_718,has_side_effect,sideeffect_874
compound/compound_718,has_side_effect,sideeffect_882
compound/compound_718,has_side_effect,sideeffect_889
compound/compound_718,has_side_effect,sideeffect_890
compound/compound_718,has_side_effect,sideeffect_9
compound/compound_718,has_side_effect,sideeffect_90
compound/compound_718,has_side_effect,sideeffect_909
compound/compound_718,has_side_effect,sideeffect_914
compound/compound_718,has_side_effect,sideeffect_915
compound/compound_718,has_side_effect,sideeffect_916
compound/compound_718,has_side_effect,sideeffect_922
compound/compound_718,has_side_effect,sideeffect_926
compound/compound_718,has_side_effect,sideeffect_927
compound/compound_718,has_side_effect,sideeffect_933
compound/compound_659,has_side_effect,sideeffect_967
compound/compound_659,has_side_effect,sideeffect_968
compound/compound_659,has_side_effect,sideeffect_989
compound/compound_659,has_side_effect,sideeffect_99
compound/compound_659,has_side_effect,sideeffect_990
compound/compound_659,has_side_effect,sideeffect_991
compound/compound_659,has_side_effect,sideeffect_1079
compound/compound_659,has_side_effect,sideeffect_1467
compound/compound_659,has_side_effect,sideeffect_1496
compound/compound_659,has_side_effect,sideeffect_202
compound/compound_659,has_side_effect,sideeffect_2033
compound/compound_659,has_side_effect,sideeffect_2067
compound/compound_659,has_side_effect,sideeffect_2595
compound/compound_659,has_side_effect,sideeffect_2712
compound/compound_659,has_side_effect,sideeffect_325
compound/compound_659,has_side_effect,sideeffect_3292
compound/compound_659,has_side_effect,sideeffect_346
compound/compound_659,has_side_effect,sideeffect_412
compound/compound_659,has_side_effect,sideeffect_576
compound/compound_659,has_side_effect,sideeffect_577
compound/compound_659,has_side_effect,sideeffect_753
compound/compound_659,has_side_effect,sideeffect_772
compound/compound_659,has_side_effect,sideeffect_803
compound/compound_659,has_side_effect,sideeffect_843
compound/compound_659,has_side_effect,sideeffect_88
compound/compound_659,has_side_effect,sideeffect_898
compound/compound_659,has_side_effect,sideeffect_923
compound/compound_659,has_side_effect,sideeffect_932
compound/compound_659,has_side_effect,sideeffect_980
compound/compound_659,has_side_effect,sideeffect_1630
compound/compound_659,has_side_effect,sideeffect_2088
compound/compound_659,has_side_effect,sideeffect_2263
compound/compound_659,has_side_effect,sideeffect_2505
compound/compound_659,has_side_effect,sideeffect_338
compound/compound_659,has_side_effect,sideeffect_3045
compound/compound_659,has_side_effect,sideeffect_798
compound/compound_659,has_side_effect,sideeffect_2642
compound/compound_659,has_side_effect,sideeffect_3682
compound/compound_659,has_side_effect,sideeffect_3683
compound/compound_659,has_target,protein_271
compound/compound_659,has_target,protein_273
compound/compound_659,has_target,protein_276
compound/compound_659,has_target,protein_406
compound/compound_659,has_target,protein_407
compound/compound_659,has_target,protein_6154
compound/compound_659,has_target,protein_6337
compound/compound_659,has_target,protein_701
compound/compound_659,has_target,protein_1312
compound/compound_659,has_target,protein_4947
compound/compound_659,has_target,protein_4952
compound/compound_659,has_target,protein_5518
compound/compound_659,has_target,protein_5749
compound/compound_659,has_target,protein_724
compound/compound_659,has_target,protein_1346
compound/compound_659,has_target,protein_579
compound/compound_659,has_target,protein_735
compound/compound_659,has_target,protein_1867
compound/compound_659,has_target,protein_370
compound/compound_659,has_target,protein_4994
compound/compound_659,has_target,protein_5667
compound/compound_659,has_target,protein_5851
compound/compound_659,has_target,protein_5890
compound/compound_659,has_target,protein_6274
compound/compound_659,increase_activity,activity_13
compound/compound_659,increase_activity,activity_5
compound/compound_659,increase_activity,activity_26
compound/compound_659,increase_effect,effect_13
compound/compound_659,increase_effect,effect_15
compound/compound_659,increase_effect,effect_5
compound/compound_659,is_affecting,gene_48
compound/compound_659,is_affecting,gene_163
compound/compound_659,is_affecting,gene_959
compound/compound_659,is_affecting,gene_3273
compound/compound_659,is_affecting,gene_3352
compound/compound_659,is_affecting,gene_16112
compound/compound_659,is_affecting,gene_4368
compound/compound_659,is_affecting,gene_16447
compound/compound_659,is_affecting,gene_4352
compound/compound_659,is_affecting,gene_4366
compound/compound_659,is_affecting,gene_19426
compound/compound_659,is_substance_that_treats,disease_145
compound/compound_659,is_substance_that_treats,disease_787
compound/compound_718,has_side_effect,sideeffect_343
compound/compound_718,has_side_effect,sideeffect_346
compound/compound_718,has_side_effect,sideeffect_3486
compound/compound_718,has_side_effect,sideeffect_355
compound/compound_718,has_side_effect,sideeffect_360
compound/compound_718,has_side_effect,sideeffect_3619
compound/compound_718,has_side_effect,sideeffect_363
compound/compound_718,has_side_effect,sideeffect_382
compound/compound_718,has_side_effect,sideeffect_387
compound/compound_718,has_side_effect,sideeffect_412
compound/compound_718,has_side_effect,sideeffect_423
compound/compound_718,has_side_effect,sideeffect_486
compound/compound_718,has_side_effect,sideeffect_490
compound/compound_718,has_side_effect,sideeffect_497
compound/compound_718,has_side_effect,sideeffect_503
compound/compound_718,has_side_effect,sideeffect_554
compound/compound_718,has_side_effect,sideeffect_555
compound/compound_718,has_side_effect,sideeffect_572
compound/compound_718,has_side_effect,sideeffect_576
compound/compound_718,has_side_effect,sideeffect_577
compound/compound_718,has_side_effect,sideeffect_579
compound/compound_718,has_side_effect,sideeffect_609
compound/compound_718,has_side_effect,sideeffect_630
compound/compound_718,has_side_effect,sideeffect_646
compound/compound_718,has_side_effect,sideeffect_648
compound/compound_718,has_side_effect,sideeffect_674
compound/compound_718,has_side_effect,sideeffect_701
compound/compound_718,has_side_effect,sideeffect_73
compound/compound_718,has_side_effect,sideeffect_747
compound/compound_718,has_side_effect,sideeffect_750
compound/compound_718,has_side_effect,sideeffect_753
compound/compound_718,has_side_effect,sideeffect_757
compound/compound_718,has_side_effect,sideeffect_767
compound/compound_718,has_side_effect,sideeffect_768
compound/compound_718,has_side_effect,sideeffect_769
compound/compound_718,has_side_effect,sideeffect_770
compound/compound_718,has_side_effect,sideeffect_772
compound/compound_718,has_side_effect,sideeffect_779
compound/compound_718,has_side_effect,sideeffect_781
compound/compound_718,has_side_effect,sideeffect_783
compound/compound_718,has_side_effect,sideeffect_803
compound/compound_718,has_side_effect,sideeffect_804
compound/compound_718,has_side_effect,sideeffect_807
compound/compound_718,has_side_effect,sideeffect_822
compound/compound_718,has_side_effect,sideeffect_825
compound/compound_718,has_side_effect,sideeffect_831
compound/compound_718,has_side_effect,sideeffect_835
compound/compound_718,has_side_effect,sideeffect_858
compound/compound_718,has_side_effect,sideeffect_881
compound/compound_718,has_side_effect,sideeffect_894
compound/compound_718,has_side_effect,sideeffect_898
compound/compound_718,has_side_effect,sideeffect_901
compound/compound_718,has_side_effect,sideeffect_913
compound/compound_718,has_side_effect,sideeffect_923
compound/compound_718,has_side_effect,sideeffect_932
compound/compound_718,has_side_effect,sideeffect_940
compound/compound_718,has_side_effect,sideeffect_980
compound/compound_718,has_side_effect,sideeffect_1035
compound/compound_718,has_side_effect,sideeffect_1262
compound/compound_718,has_side_effect,sideeffect_1343
compound/compound_718,has_side_effect,sideeffect_1552
compound/compound_718,has_side_effect,sideeffect_1564
compound/compound_718,has_side_effect,sideeffect_1617
compound/compound_718,has_side_effect,sideeffect_1635
compound/compound_718,has_side_effect,sideeffect_1649
compound/compound_718,has_side_effect,sideeffect_1797
compound/compound_718,has_side_effect,sideeffect_1876
compound/compound_718,has_side_effect,sideeffect_1952
compound/compound_718,has_side_effect,sideeffect_1971
compound/compound_718,has_side_effect,sideeffect_1975
compound/compound_718,has_side_effect,sideeffect_2074
compound/compound_718,has_side_effect,sideeffect_2078
compound/compound_718,has_side_effect,sideeffect_2082
compound/compound_718,has_side_effect,sideeffect_2151
compound/compound_718,has_side_effect,sideeffect_2426
compound/compound_718,has_side_effect,sideeffect_2489
compound/compound_718,has_side_effect,sideeffect_2546
compound/compound_718,has_side_effect,sideeffect_2635
compound/compound_718,has_side_effect,sideeffect_2678
compound/compound_718,has_side_effect,sideeffect_2840
compound/compound_718,has_side_effect,sideeffect_2841
compound/compound_718,has_side_effect,sideeffect_2845
compound/compound_718,has_side_effect,sideeffect_2856
compound/compound_718,has_side_effect,sideeffect_330
compound/compound_718,has_side_effect,sideeffect_3333
compound/compound_718,has_side_effect,sideeffect_338
compound/compound_718,has_side_effect,sideeffect_3387
compound/compound_718,has_side_effect,sideeffect_3632
compound/compound_718,has_side_effect,sideeffect_380
compound/compound_718,has_side_effect,sideeffect_3835
compound/compound_718,has_side_effect,sideeffect_4272
compound/compound_718,has_side_effect,sideeffect_4360
compound/compound_718,has_side_effect,sideeffect_4361
compound/compound_718,has_side_effect,sideeffect_439
compound/compound_718,has_side_effect,sideeffect_4631
compound/compound_718,has_side_effect,sideeffect_793
compound/compound_718,has_side_effect,sideeffect_811
compound/compound_718,has_side_effect,sideeffect_928
compound/compound_718,has_side_effect,sideeffect_984
compound/compound_718,has_side_effect,sideeffect_1058
compound/compound_826,decrease_efficacy,compound_503
compound/compound_826,decrease_efficacy,compound_529
compound/compound_826,decrease_efficacy,compound_533
compound/compound_826,decrease_efficacy,compound_541
compound/compound_826,decrease_efficacy,compound_5419
compound/compound_826,decrease_efficacy,compound_551
compound/compound_826,decrease_efficacy,compound_558
compound/compound_826,decrease_efficacy,compound_574
compound/compound_826,decrease_efficacy,compound_577
compound/compound_826,decrease_efficacy,compound_585
compound/compound_826,decrease_efficacy,compound_606
compound/compound_826,decrease_efficacy,compound_608
compound/compound_826,decrease_efficacy,compound_621
compound/compound_826,decrease_efficacy,compound_643
compound/compound_826,decrease_efficacy,compound_655
compound/compound_826,decrease_efficacy,compound_672
compound/compound_826,decrease_efficacy,compound_700
compound/compound_826,decrease_efficacy,compound_710
compound/compound_826,decrease_efficacy,compound_713
compound/compound_826,decrease_efficacy,compound_716
compound/compound_826,decrease_efficacy,compound_725
compound/compound_826,decrease_efficacy,compound_731
compound/compound_826,decrease_efficacy,compound_737
compound/compound_826,decrease_efficacy,compound_748
compound/compound_826,decrease_efficacy,compound_751
compound/compound_826,decrease_efficacy,compound_755
compound/compound_826,decrease_efficacy,compound_761
compound/compound_826,decrease_efficacy,compound_765
compound/compound_826,decrease_efficacy,compound_777
compound/compound_826,decrease_efficacy,compound_7849
compound/compound_826,decrease_efficacy,compound_787
compound/compound_826,decrease_efficacy,compound_7906
compound/compound_826,decrease_efficacy,compound_793
compound/compound_826,decrease_efficacy,compound_7942
compound/compound_826,decrease_efficacy,compound_8029
compound/compound_826,decrease_efficacy,compound_818
